Company,Job Title,Job Link,Location,Posting Date,Days Since Posted,Function,Seniority,Company_Group,Product_Focus,Product_Focus_Tokens,Primary_Skill,Extracted_Skills,Relevancy_to_Actian,Trend_Score,First_Seen,Last_Seen,product_area,Description
Orbital Labs,"Staff Engineer, Infrastructure",https://careers.orbital labs.io/jobs/647,"Austin, TX",2026-03-02,51,Engineering,Principal/Staff,Data Governance,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.9,3.17,2026-02-23,2026-03-06,Data Governance,
Orbital Labs,"Engineering Manager, Core Platform",https://careers.orbital labs.io/jobs/648,"Amsterdam, Netherlands",2026-01-26,86,Engineering,Manager,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,9.7,3.27,2026-01-19,2026-01-30,Data Governance,
Orbital Labs,"Senior Software Engineer, Data Pipelines",https://careers.orbital labs.io/jobs/649,Remote,2026-02-22,59,Engineering,Senior,Data Governance,ETL/Integration,etl_integration,ETL,ETL/Integration,14.9,2.63,2026-02-15,2026-02-25,Data Governance,
Orbital Labs,"Senior Engineer, APIs & Integrations",https://careers.orbital labs.io/jobs/650,Remote,2026-02-02,79,Engineering,Senior,Data Governance,ETL/Integration,etl_integration,ETL,ETL/Integration,15.3,1.68,2026-01-28,2026-02-04,Data Governance,
Orbital Labs,"Senior Software Engineer, Data Platform",https://careers.orbital labs.io/jobs/651,"New York, NY",2026-02-20,61,Engineering,Senior,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,10.2,1.88,2026-02-18,2026-02-22,Data Governance,
Orbital Labs,VP of Product,https://careers.orbital labs.io/jobs/652,"New York, NY",2026-02-15,66,Product Management,Director+,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,10.3,2.64,2026-02-14,2026-02-17,Data Governance,
Orbital Labs,ML Research Scientist,https://careers.orbital labs.io/jobs/653,"Chicago, IL",2026-02-12,69,AI/ML & Vector,Senior,Data Governance,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.8,1.74,2026-02-09,2026-02-16,Data Governance,
Orbital Labs,"Senior Software Engineer, Data Pipelines",https://careers.orbital labs.io/jobs/654,"Boston, MA",2026-04-13,9,Engineering,Senior,Data Governance,ETL/Integration,etl_integration,ETL,ETL/Integration,13.9,2.58,2026-04-07,2026-04-16,Data Governance,
Orbital Labs,"ML Engineer, Vector Search",https://careers.orbital labs.io/jobs/655,"Berlin, Germany",2026-03-30,23,AI/ML & Vector,IC,Data Governance,Vector / AI,vector___ai,Vector,Vector / AI,9.3,2.72,2026-03-23,2026-03-30,Data Governance,
Orbital Labs,Data Science Manager,https://careers.orbital labs.io/jobs/656,"New York, NY",2026-02-09,72,AI/ML & Vector,Manager,Data Governance,Data/Analytics,data_analytics,Data,Data/Analytics,5.1,1.03,2026-02-03,2026-02-09,Data Governance,
Orbital Labs,"Director of AI, Platform",https://careers.orbital labs.io/jobs/657,"Berlin, Germany",2026-02-17,64,AI/ML & Vector,Director+,Data Governance,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,8.3,0.77,2026-02-15,2026-02-21,Data Governance,
Orbital Labs,Product Marketing Manager,https://careers.orbital labs.io/jobs/658,"Austin, TX",2026-01-27,85,Marketing,IC,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,10.4,1.37,2026-01-20,2026-01-28,Data Governance,
Orbital Labs,"Engineering Manager, Core Platform",https://careers.orbital labs.io/jobs/659,"Berlin, Germany",2026-02-08,73,Engineering,Manager,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,10.1,3.33,2026-02-02,2026-02-13,Data Governance,
Orbital Labs,Director of Technology Partnerships,https://careers.orbital labs.io/jobs/660,"San Francisco, CA",2026-02-06,75,Partners/Alliances,Director+,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,10.7,2.03,2026-02-04,2026-02-08,Data Governance,
Orbital Labs,"Director of Engineering, Platform",https://careers.orbital labs.io/jobs/661,"Amsterdam, Netherlands",2026-04-21,1,Engineering,Director+,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,11.1,1.58,2026-04-17,2026-04-21,Data Governance,
Orbital Labs,Site Reliability Engineer,https://careers.orbital labs.io/jobs/662,"Boston, MA",2026-01-31,81,Engineering,IC,Data Governance,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.9,1.72,2026-01-25,2026-02-04,Data Governance,
Orbital Labs,"SWE II, Backend",https://careers.orbital labs.io/jobs/663,"Seattle, WA",2026-04-04,18,Engineering,IC,Data Governance,Backend Systems,backend_systems,Backend Systems,Backend Systems,6.6,3.03,2026-03-30,2026-04-07,Data Governance,
Orbital Labs,"Software Engineer II, Backend",https://careers.orbital labs.io/jobs/664,"New York, NY",2026-04-20,2,Engineering,IC,Data Governance,Backend Systems,backend_systems,Backend Systems,Backend Systems,6.8,0.93,2026-04-13,2026-04-22,Data Governance,
Orbital Labs,"Software Engineer II, Backend",https://careers.orbital labs.io/jobs/665,"Berlin, Germany",2026-04-04,18,Engineering,IC,Data Governance,Backend Systems,backend_systems,Backend Systems,Backend Systems,7.1,3.08,2026-03-29,2026-04-08,Data Governance,
Orbital Labs,"Director of Engineering, Platform",https://careers.orbital labs.io/jobs/666,"Chicago, IL",2026-02-10,71,Engineering,Director+,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,10.3,1.18,2026-02-04,2026-02-14,Data Governance,
Orbital Labs,"Senior Software Engineer, Data Pipelines",https://careers.orbital labs.io/jobs/667,Remote,2026-02-16,65,Engineering,Senior,Data Governance,ETL/Integration,etl_integration,ETL,ETL/Integration,14.3,2.14,2026-02-11,2026-02-16,Data Governance,
Orbital Labs,Channel Partner Manager,https://careers.orbital labs.io/jobs/668,"New York, NY",2026-03-05,48,Partners/Alliances,IC,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,10.7,3.39,2026-03-04,2026-03-06,Data Governance,
Orbital Labs,"Director of Enterprise Sales, EMEA",https://careers.orbital labs.io/jobs/669,"Amsterdam, Netherlands",2026-02-21,60,Sales,Director+,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,9.7,3.17,2026-02-20,2026-02-22,Data Governance,
Orbital Labs,"Staff Engineer, Infrastructure",https://careers.orbital labs.io/jobs/670,"San Francisco, CA",2026-02-02,79,Engineering,Principal/Staff,Data Governance,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,6.3,2.11,2026-02-02,2026-02-05,Data Governance,
Orbital Labs,"Senior Software Engineer, Data Pipelines",https://careers.orbital labs.io/jobs/671,"Boston, MA",2026-02-27,54,Engineering,Senior,Data Governance,ETL/Integration,etl_integration,ETL,ETL/Integration,15.4,2.89,2026-02-23,2026-02-28,Data Governance,
Orbital Labs,Site Reliability Engineer,https://careers.orbital labs.io/jobs/672,Remote,2026-02-08,73,Engineering,IC,Data Governance,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,4.6,1.92,2026-02-06,2026-02-12,Data Governance,
Orbital Labs,"Principal Engineer, Distributed Systems",https://careers.orbital labs.io/jobs/673,"Chicago, IL",2026-03-16,37,Engineering,Principal/Staff,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,9.7,2.02,2026-03-12,2026-03-18,Data Governance,
Orbital Labs,"Principal Engineer, Distributed Systems",https://careers.orbital labs.io/jobs/674,"San Francisco, CA",2026-03-20,33,Engineering,Principal/Staff,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,11.0,2.31,2026-03-18,2026-03-25,Data Governance,
Orbital Labs,"SWE II, Backend",https://careers.orbital labs.io/jobs/675,"Seattle, WA",2026-01-22,90,Engineering,IC,Data Governance,Backend Systems,backend_systems,Backend Systems,Backend Systems,6.5,2.9,2026-01-22,2026-01-24,Data Governance,
Orbital Labs,"Partner Manager, Cloud Alliances",https://careers.orbital labs.io/jobs/676,"Denver, CO",2026-02-17,64,Partners/Alliances,IC,Data Governance,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,6.0,1.21,2026-02-10,2026-02-22,Data Governance,
Orbital Labs,Senior Sales Engineer,https://careers.orbital labs.io/jobs/677,"Berlin, Germany",2026-04-15,7,Sales,Senior,Data Governance,ETL/Integration,etl_integration,ETL,ETL/Integration,14.0,2.96,2026-04-15,2026-04-16,Data Governance,
Orbital Labs,"Senior Software Engineer, Data Pipelines",https://careers.orbital labs.io/jobs/678,"Amsterdam, Netherlands",2026-02-20,61,Engineering,Senior,Data Governance,ETL/Integration,etl_integration,ETL,ETL/Integration,14.0,2.55,2026-02-14,2026-02-23,Data Governance,
Orbital Labs,"Director of Engineering, Platform",https://careers.orbital labs.io/jobs/679,Remote,2026-04-20,2,Engineering,Director+,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,11.4,1.85,2026-04-15,2026-04-22,Data Governance,
Orbital Labs,Enterprise Account Executive,https://careers.orbital labs.io/jobs/680,"Berlin, Germany",2026-02-12,69,Sales,IC,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,10.2,3.03,2026-02-08,2026-02-14,Data Governance,
Orbital Labs,"Staff Engineer, Infrastructure",https://careers.orbital labs.io/jobs/681,"London, UK",2026-01-28,84,Engineering,Principal/Staff,Data Governance,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.3,2.82,2026-01-25,2026-02-02,Data Governance,
Orbital Labs,Senior Sales Engineer,https://careers.orbital labs.io/jobs/682,"Austin, TX",2026-01-25,87,Sales,Senior,Data Governance,ETL/Integration,etl_integration,ETL,ETL/Integration,14.1,0.53,2026-01-25,2026-01-25,Data Governance,
Orbital Labs,"Staff Engineer, Infrastructure",https://careers.orbital labs.io/jobs/683,"Chicago, IL",2026-01-24,88,Engineering,Principal/Staff,Data Governance,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.2,2.68,2026-01-20,2026-01-25,Data Governance,
Orbital Labs,Site Reliability Engineer,https://careers.orbital labs.io/jobs/684,"London, UK",2026-04-14,8,Engineering,IC,Data Governance,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.8,3.01,2026-04-13,2026-04-19,Data Governance,
Orbital Labs,"Data Analyst, Revenue Operations",https://careers.orbital labs.io/jobs/685,"Berlin, Germany",2026-03-04,49,Data/Analytics,IC,Data Governance,Data/Analytics,data_analytics,Data,Data/Analytics,5.0,2.44,2026-03-02,2026-03-04,Data Governance,
Orbital Labs,"Regional Vice President, Sales",https://careers.orbital labs.io/jobs/686,"Berlin, Germany",2026-02-21,60,Sales,Director+,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,11.4,2.42,2026-02-17,2026-02-24,Data Governance,
Orbital Labs,Strategic Account Manager,https://careers.orbital labs.io/jobs/687,"Austin, TX",2026-03-20,33,Sales,Senior,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,11.1,1.33,2026-03-20,2026-03-23,Data Governance,
Orbital Labs,"Senior Software Engineer, Data Platform",https://careers.orbital labs.io/jobs/688,"Austin, TX",2026-03-19,34,Engineering,Senior,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,10.4,1.98,2026-03-16,2026-03-23,Data Governance,
Orbital Labs,"Senior Software Engineer, Data Pipelines",https://careers.orbital labs.io/jobs/689,"Amsterdam, Netherlands",2026-04-03,19,Engineering,Senior,Data Governance,ETL/Integration,etl_integration,ETL,ETL/Integration,15.0,1.16,2026-04-02,2026-04-06,Data Governance,
Orbital Labs,Enterprise Account Executive,https://careers.orbital labs.io/jobs/690,"New York, NY",2026-04-12,10,Sales,IC,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,10.6,1.25,2026-04-05,2026-04-12,Data Governance,
Orbital Labs,"Senior PMM, AI & Platform",https://careers.orbital labs.io/jobs/691,"Berlin, Germany",2026-04-17,5,Marketing,Senior,Data Governance,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.8,0.95,2026-04-12,2026-04-20,Data Governance,
Orbital Labs,Data Science Manager,https://careers.orbital labs.io/jobs/692,"Denver, CO",2026-02-25,56,AI/ML & Vector,Manager,Data Governance,Data/Analytics,data_analytics,Data,Data/Analytics,5.2,2.84,2026-02-24,2026-03-01,Data Governance,
Orbital Labs,"SWE, Frontend",https://careers.orbital labs.io/jobs/693,"London, UK",2026-04-06,16,Engineering,IC,Data Governance,UI/UX,ui_ux,UI,UI/UX,2.1,3.47,2026-04-01,2026-04-11,Data Governance,
Orbital Labs,"Senior Software Engineer, Data Platform",https://careers.orbital labs.io/jobs/694,"Amsterdam, Netherlands",2026-03-06,47,Engineering,Senior,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,11.2,1.52,2026-02-27,2026-03-08,Data Governance,
Orbital Labs,Senior Sales Engineer,https://careers.orbital labs.io/jobs/695,"Berlin, Germany",2026-03-03,50,Sales,Senior,Data Governance,ETL/Integration,etl_integration,ETL,ETL/Integration,13.9,2.59,2026-03-02,2026-03-08,Data Governance,
Orbital Labs,Commercial Account Executive,https://careers.orbital labs.io/jobs/696,"Chicago, IL",2026-01-31,81,Sales,IC,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,11.0,0.92,2026-01-28,2026-01-31,Data Governance,
Orbital Labs,"Director of Enterprise Sales, EMEA",https://careers.orbital labs.io/jobs/697,"Denver, CO",2026-02-18,63,Sales,Director+,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,9.6,2.12,2026-02-14,2026-02-21,Data Governance,
Orbital Labs,Data Science Manager,https://careers.orbital labs.io/jobs/698,"Boston, MA",2026-04-17,5,AI/ML & Vector,Manager,Data Governance,Data/Analytics,data_analytics,Data,Data/Analytics,3.6,2.86,2026-04-17,2026-04-20,Data Governance,
Orbital Labs,"Director of Engineering, Platform",https://careers.orbital labs.io/jobs/699,"Amsterdam, Netherlands",2026-01-25,87,Engineering,Director+,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,9.8,2.24,2026-01-24,2026-01-25,Data Governance,
Orbital Labs,Commercial Account Executive,https://careers.orbital labs.io/jobs/700,"London, UK",2026-02-20,61,Sales,IC,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,9.6,2.6,2026-02-18,2026-02-20,Data Governance,
Orbital Labs,"Senior Software Engineer, Data Platform",https://careers.orbital labs.io/jobs/701,"Chicago, IL",2026-04-09,13,Engineering,Senior,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,10.7,3.01,2026-04-08,2026-04-09,Data Governance,
Orbital Labs,Site Reliability Engineer,https://careers.orbital labs.io/jobs/702,"Seattle, WA",2026-04-13,9,Engineering,IC,Data Governance,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.4,2.93,2026-04-07,2026-04-15,Data Governance,
Orbital Labs,Site Reliability Engineer,https://careers.orbital labs.io/jobs/703,"Seattle, WA",2026-03-11,42,Engineering,IC,Data Governance,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,6.0,2.28,2026-03-06,2026-03-11,Data Governance,
Orbital Labs,"SWE II, Backend",https://careers.orbital labs.io/jobs/704,"Boston, MA",2026-03-31,22,Engineering,IC,Data Governance,Backend Systems,backend_systems,Backend Systems,Backend Systems,6.6,1.82,2026-03-31,2026-04-01,Data Governance,
Orbital Labs,Site Reliability Engineer,https://careers.orbital labs.io/jobs/705,"San Francisco, CA",2026-04-01,21,Engineering,IC,Data Governance,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,6.3,0.74,2026-04-01,2026-04-02,Data Governance,
Orbital Labs,Director of Customer Success,https://careers.orbital labs.io/jobs/706,"Chicago, IL",2026-01-23,89,Customer Success,Director+,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,10.9,1.12,2026-01-19,2026-01-27,Data Governance,
Orbital Labs,"Senior Engineer, APIs & Integrations",https://careers.orbital labs.io/jobs/707,"San Francisco, CA",2026-02-02,79,Engineering,Senior,Data Governance,ETL/Integration,etl_integration,ETL,ETL/Integration,14.7,2.65,2026-02-01,2026-02-07,Data Governance,
Orbital Labs,Technical Presales Engineer,https://careers.orbital labs.io/jobs/708,"San Francisco, CA",2026-02-27,54,Solution Engineering,IC,Data Governance,Data Governance,data_governance,Data Governance,Data Governance,13.1,1.08,2026-02-26,2026-03-03,Data Governance,
Orbital Labs,"Director of Engineering, Platform",https://careers.orbital labs.io/jobs/709,"Berlin, Germany",2026-02-21,60,Engineering,Director+,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,10.8,1.33,2026-02-18,2026-02-21,Data Governance,
Orbital Labs,"Principal PM, Developer Experience",https://careers.orbital labs.io/jobs/710,"Austin, TX",2026-02-17,64,Product Management,Principal/Staff,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,9.8,3.27,2026-02-17,2026-02-22,Data Governance,
Orbital Labs,"Senior Engineer, APIs & Integrations",https://careers.orbital labs.io/jobs/711,"Boston, MA",2026-03-20,33,Engineering,Senior,Data Governance,ETL/Integration,etl_integration,ETL,ETL/Integration,14.7,3.17,2026-03-13,2026-03-20,Data Governance,
Orbital Labs,"Senior Software Engineer, Data Platform",https://careers.orbital labs.io/jobs/712,"San Francisco, CA",2026-04-01,21,Engineering,Senior,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,10.5,0.85,2026-03-29,2026-04-06,Data Governance,
Orbital Labs,Site Reliability Engineer,https://careers.orbital labs.io/jobs/713,"Seattle, WA",2026-02-27,54,Engineering,IC,Data Governance,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,6.0,3.2,2026-02-24,2026-02-27,Data Governance,
Orbital Labs,"Staff Engineer, Infrastructure",https://careers.orbital labs.io/jobs/714,"Seattle, WA",2026-02-28,53,Engineering,Principal/Staff,Data Governance,Cloud Infra,cloud_infra,Cloud Infra,Cloud Infra,5.3,1.16,2026-02-21,2026-03-04,Data Governance,
Orbital Labs,"Director of AI, Platform",https://careers.orbital labs.io/jobs/715,"London, UK",2026-03-25,28,AI/ML & Vector,Director+,Data Governance,AI/ML Pipeline,ai_ml_pipeline,AI,AI/ML Pipeline,7.9,1.66,2026-03-23,2026-03-28,Data Governance,
Orbital Labs,Strategic Account Manager,https://careers.orbital labs.io/jobs/716,"Seattle, WA",2026-03-18,35,Sales,Senior,Data Governance,Data Platform,data_platform,Data Platform,Data Platform,10.2,0.6,2026-03-18,2026-03-20,Data Governance,
Orbital Labs,"Senior Software Engineer, Data Pipelines",https://careers.orbital labs.io/jobs/717,"Austin, TX",2026-02-27,54,Engineering,Senior,Data Governance,ETL/Integration,etl_integration,ETL,ETL/Integration,15.0,1.16,2026-02-23,2026-03-03,Data Governance,
